2023.01.26,726,19,738,749,719,"741,736"
2023.01.25,745,6,740,757,739,"327,588"
2023.01.20,739,10,745,748,733,"176,069"
2023.01.19,749,4,750,760,742,"221,987"
2023.01.18,753,17,759,777,753,"436,665"
2023.01.17,770,20,788,790,768,"553,087"
2023.01.16,790,3,791,793,766,"481,768"
2023.01.13,793,4,795,795,772,"708,819"
2023.01.12,789,39,748,828,748,"2,711,203"
2023.01.11,750,25,730,753,726,"468,612"
